SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,RevenuePerMonth,EngagementScore,RiskScore,TenureChargeInteraction,CustomerStability,ServiceDensity
0,6,20.7,112.75,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,16.107142857142858,124.19999999999999,2.957142857142857,124.19999999999999,0.2764976958525346,2.957142857142857
0,3,74.4,229.55,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,57.3875,223.20000000000002,18.6,223.20000000000002,0.03978779840848806,18.6
0,7,50.7,350.35,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,43.79375,354.90000000000003,6.3375,354.90000000000003,0.13539651837524178,6.3375
0,4,20.85,62.9,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,12.58,83.4,4.17,83.4,0.18306636155606407,4.17
0,33,88.95,3027.65,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,89.0485294117647,2935.35,2.6161764705882353,2935.35,0.3668704836020011,2.6161764705882353
1,27,78.05,2135.5,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,76.26785714285714,2107.35,2.7875,2107.35,0.3415559772296015,2.7875
0,72,23.55,1723.95,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,23.615753424657534,1695.6000000000001,0.32260273972602743,1695.6000000000001,2.9327902240325865,0.32260273972602743
0,1,19.75,19.75,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,9.875,19.75,9.875,19.75,0.04819277108433735,9.875
1,71,56.45,3985.35,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,55.35208333333333,4007.9500000000003,0.7840277777777778,4007.9500000000003,1.23585726718886,0.7840277777777778
0,13,85.95,1215.65,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,86.83214285714287,1117.3500000000001,6.139285714285714,1117.3500000000001,0.14951121334100057,6.139285714285714
0,25,58.6,1502.65,1,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,57.79423076923077,1465.0,2.253846153846154,1465.0,0.41946308724832215,2.253846153846154
0,67,50.55,3260.1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,47.942647058823525,3386.85,0.7433823529411764,3386.85,1.2997090203685742,0.7433823529411764
0,1,35.45,35.45,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,17.725,35.45,17.725,35.45,0.027434842249657063,17.725
0,2,44.35,81.25,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,27.083333333333332,88.7,14.783333333333333,88.7,0.044101433296582136,14.783333333333333
0,43,25.7,1188.2,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,27.004545454545454,1105.1,0.5840909090909091,1105.1,1.6104868913857677,0.5840909090909091
0,23,75.0,1778.5,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,74.10416666666667,1725.0,3.125,1725.0,0.3026315789473684,3.125
0,64,20.2,1277.75,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,19.657692307692308,1292.8,0.31076923076923074,1292.8,3.018867924528302,0.31076923076923074
0,57,19.6,1170.55,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,20.181896551724137,1117.2,0.33793103448275863,1117.2,2.7669902912621356,0.33793103448275863
1,1,70.45,70.45,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,35.225,70.45,35.225,70.45,0.013995801259622112,35.225
1,72,88.05,6425.65,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,88.02260273972603,6339.599999999999,1.2061643835616438,6339.599999999999,0.8085345311622684,1.2061643835616438
0,8,71.15,563.65,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,62.62777777777777,569.2,7.905555555555556,569.2,0.11088011088011088,7.905555555555556
0,61,101.05,5971.25,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,96.31048387096774,6164.05,1.6298387096774194,6164.05,0.5977462028417443,1.6298387096774194
0,64,84.3,5289.05,0,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,81.37,5395.2,1.2969230769230768,5395.2,0.7502930832356389,1.2969230769230768
1,71,23.95,1756.2,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,24.391666666666666,1700.45,0.3326388888888889,1700.45,2.8456913827655312,0.3326388888888889
0,65,99.05,6416.7,0,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False,97.22272727272727,6438.25,1.5007575757575757,6438.25,0.6496751624187906,1.5007575757575757
0,3,19.6,61.35,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,15.3375,58.800000000000004,4.9,58.800000000000004,0.14563106796116504,4.9
0,1,45.65,45.65,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,22.825,45.65,22.825,45.65,0.021436227224008574,22.825
0,30,64.5,1929.95,0,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,62.25645161290323,1935.0,2.0806451612903225,1935.0,0.4580152671755725,2.0806451612903225
0,15,69.5,1071.4,0,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,66.9625,1042.5,4.34375,1042.5,0.2127659574468085,4.34375
0,8,68.55,564.35,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,62.705555555555556,548.4,7.616666666666666,548.4,0.11502516175413371,7.616666666666666
0,7,95.0,655.5,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,81.9375,665.0,11.875,665.0,0.07291666666666667,11.875
0,70,108.15,7930.55,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,111.69788732394366,7570.5,1.5232394366197184,7570.5,0.6413192853870819,1.5232394366197184
0,62,86.1,5215.25,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,82.78174603174604,5338.2,1.3666666666666665,5338.2,0.711825487944891,1.3666666666666665
0,6,19.7,113.5,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,16.214285714285715,118.19999999999999,2.814285714285714,118.19999999999999,0.2898550724637681,2.814285714285714
0,14,80.9,1152.8,0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,76.85333333333332,1132.6000000000001,5.3933333333333335,1132.6000000000001,0.17094017094017092,5.3933333333333335
0,22,84.15,1821.95,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,79.21521739130435,1851.3000000000002,3.6586956521739133,1851.3000000000002,0.2583675866118614,3.6586956521739133
0,22,20.15,419.9,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,18.256521739130434,443.29999999999995,0.8760869565217391,443.29999999999995,1.0401891252955084,0.8760869565217391
0,16,64.25,1024.0,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,60.23529411764706,1028.0,3.7794117647058822,1028.0,0.24521072796934865,3.7794117647058822
0,10,25.7,251.6,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,22.87272727272727,257.0,2.3363636363636364,257.0,0.37453183520599254,2.3363636363636364
0,13,56.0,764.55,0,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,54.61071428571428,728.0,4.0,728.0,0.22807017543859648,4.0
0,20,82.4,1592.35,1,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,75.82619047619048,1648.0,3.923809523809524,1648.0,0.2398081534772182,3.923809523809524
0,2,69.7,135.2,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,45.06666666666666,139.4,23.233333333333334,139.4,0.028288543140028287,23.233333333333334
0,53,73.9,3958.25,0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,73.30092592592592,3916.7000000000003,1.3685185185185187,3916.7000000000003,0.7076101468624832,1.3685185185185187
0,11,20.6,233.9,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,19.491666666666667,226.60000000000002,1.7166666666666668,226.60000000000002,0.5092592592592592,1.7166666666666668
0,69,19.9,1363.45,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,19.477857142857143,1373.1,0.28428571428571425,1373.1,3.3014354066985647,0.28428571428571425
0,4,70.9,273.0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,54.6,283.6,14.180000000000001,283.6,0.05563282336578581,14.180000000000001
0,72,89.05,6254.45,0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,85.67739726027396,6411.599999999999,1.2198630136986301,6411.599999999999,0.7995558023320378,1.2198630136986301
1,58,45.3,2651.2,1,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,44.93559322033898,2627.3999999999996,0.7677966101694915,2627.3999999999996,1.2526997840172787,0.7677966101694915
0,16,20.4,321.4,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,18.905882352941177,326.4,1.2,326.4,0.7476635514018692,1.2
0,43,84.25,3539.25,0,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,80.4375,3622.75,1.9147727272727273,3622.75,0.5043988269794721,1.9147727272727273
0,2,104.4,242.8,1,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,80.93333333333334,208.8,34.800000000000004,208.8,0.018975332068311195,34.800000000000004
0,14,81.95,1181.75,0,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,78.78333333333333,1147.3,5.463333333333334,1147.3,0.16877637130801687,5.463333333333334
0,53,94.85,5000.2,1,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,92.59629629629629,5027.049999999999,1.7564814814814813,5027.049999999999,0.5529473135106938,1.7564814814814813
0,32,20.55,654.55,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,19.834848484848482,657.6,0.6227272727272728,657.6,1.4849187935034802,0.6227272727272728
