gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,0,0,-1.2861451872261143,1,1,-1.49137604451851,-1.0027932513881044,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
1,1,1,0,1.4848138982315828,1,1,1.4930823139654827,2.3435213336600325,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,1,1,1.3218163049693654,1,0,1.4714919084783975,2.2131257494669465,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,0,0.7920741268671586,1,1,0.8835685590608495,1.0222277573293888,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,-1.163896992279451,1,1,-1.4897152440964267,-0.98154408894882,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,-1.2861451872261143,1,0,-1.5328960550705968,-1.00334260925882,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,-1.2861451872261143,1,0,-0.6393854279896908,-0.9915204278810176,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,1,0,1.607062093178246,1,1,1.1343494227954536,2.2502843158421593,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,0.832823525182713,0,1,-0.3786397617225862,0.2537420191425691,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1,0,0,1,1.607062093178246,0,0,0.07309795308411726,1.041521205748925,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0,-1.2453957889105598,1,0,0.15447717376620732,-0.9478354900017028,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,1,0,0,1.607062093178246,1,0,1.6209639464659096,2.4364946596999624,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1,0,1,1,-1.2861451872261143,1,1,-0.6360638271455238,-0.9914764792513603,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
0,0,1,1,1.4033151016004741,1,1,-1.3319392039984972,-0.27318007613312983,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,-0.5934054158616899,1,0,-1.49137604451851,-0.8327340289293431,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,1,0,0,-1.2453957889105598,1,1,0.1777283796753755,-0.9505163564107955,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-0.8379018057550162,1,0,0.30062761090955226,-0.6281092092451482,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1
0,0,0,0,0.3845801437116149,1,0,0.0498467471749486,0.20256383990669183,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,0,1,-0.06366323775948311,1,1,0.479994056494567,0.12563176369166099,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1
1,0,1,0,1.4848138982315828,1,1,-0.37697896130050285,0.6603547407315234,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,1,1,1.4033151016004741,1,0,0.6576997016574979,1.448749208153081,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1,0,1,1,0.7513247285516043,1,0,-1.5096448491614283,-0.5340151931489582,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,1.3218163049693654,1,0,-1.3352608048426642,-0.30803133945133565,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,-0.30815962765280935,1,0,-1.4747680402976753,-0.7736450963551593,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,0,1,0,1.0365705167604848,1,1,1.232336647698378,1.5749257238990695,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
1,1,1,0,0.7920741268671586,1,1,1.3103942675363012,1.3973073371392601,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1,1,0,0,0.1808331521338431,0,0,-0.9416511048088821,-0.43370244595626595,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-1.163896992279451,1,0,-1.3651552124401665,-0.9687770120333864,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,1,0,0,1.2403175083382567,1,1,0.8171365421775109,1.4225997735070124,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1,0,1,0,0.832823525182713,1,1,0.9715909814312735,1.1277703914512944,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
0,0,1,1,-0.022913839443928746,1,1,0.7008805126316681,0.18542387434036106,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-0.1044126360750375,1,1,0.9765733826975241,0.14778187303891924,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
0,0,1,0,-0.8786512040705705,1,1,0.9632869793208563,-0.5374651605770528,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0,0,1,1,1.4848138982315828,0,0,-0.6227774237688561,0.36018560017244894,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
0,0,1,1,1.158818711707148,0,0,-0.45337578071634227,0.4142424146508767,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,-0.9601500007016792,1,0,1.1061158156200344,-0.6057613310644324,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
0,0,1,0,-0.5934054158616899,1,1,-0.48825258958009526,-0.612243753938878,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1.0365705167604848,1,1,-1.4996800466289273,-0.502328231166075,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,0.09933435550273437,1,1,1.1310278219512864,0.550571063847692,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1,0,0,1,-0.7564030091239073,1,0,0.36872042821497436,-0.5480567803244522,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
0,0,1,1,1.0365705167604848,1,0,-1.4780896411418423,-0.48802295221263725,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,-0.9601500007016792,1,1,0.32055721597455417,-0.7024263419955722,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0,1,1,0,0.7513247285516043,1,1,0.41522284003331167,0.6616512253064125,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,1,0,-0.1044126360750375,1,0,-1.526252853382263,-0.7314324375693627,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,0,0,0,-1.163896992279451,1,0,-0.44008937733967457,-0.9232462317084668,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
0,1,0,0,-0.7564030091239073,1,0,0.4600644514295651,-0.5528911295867506,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,1,1,0,-0.38965842428391806,1,1,0.9998245886066923,0.010640174193444684,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1,0,0,0,-0.6341548141772443,1,1,0.1926755834741268,-0.481166965986105,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0,1,0,-1.0008993990172337,1,1,-0.5131645959113473,-0.8387110425627302,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1,0,1,0,1.158818711707148,1,0,0.34380842188372235,1.066835616431506,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
0,0,1,1,1.607062093178246,1,0,1.4100422928613094,2.354090979092603,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,-1.2861451872261143,1,0,-0.5314334005542654,-0.9900920974171566,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0,1,1,-0.5119066192305812,1,0,-1.494697645362677,-0.8280754741856737,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,1.607062093178246,1,1,0.6942373109433345,1.6739639608317014,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,1.5663126948626918,1,1,0.4667076531178991,1.4286207357700567,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,1,1,1.607062093178246,1,0,1.7438631777000864,2.7987632139647434,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,0.1808331521338431,1,1,0.1777283796753755,0.11033764057093522,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,1,1,1.5255632965471373,1,1,0.5032452624037357,1.4495622578017402,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0,0,1,1,0.7513247285516043,1,1,0.8354053468204293,0.9901672319944189,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,1,1,-0.1859114327061462,1,1,0.17938918009745933,-0.13608232591731237,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,-1.2861451872261143,1,1,0.13122596785703866,-0.9813243458005337,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,0.3030813470805062,1,0,-1.5245920529601795,-0.6687836659929409,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.0008993990172337,1,0,-0.5181469971775976,-0.832206645373456,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,1,0,0,-0.7971524074394618,1,1,0.3089316130199696,-0.5983559869671844,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-1.2861451872261143,0,0,-0.9665631111401342,-0.9958493679022574,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,1,0,0,-0.6341548141772443,1,0,-1.473107239875592,-0.8663327563023172,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,-0.6749042124927986,1,1,0.9848773848079415,-0.36947152371218284,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1,0,0,0,-1.2861451872261143,1,1,-0.47330538578134396,-0.9893229963981547,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,1,1,-0.43040782259947247,1,1,0.35875562568247366,-0.3018126083548337,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
0,1,0,0,-0.6749042124927986,1,1,1.0347013974704455,-0.33956448123041855,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0,0,1,1,0.506828338658278,1,1,1.33364547344547,1.067538794506022,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
0,0,1,1,-1.2046463905950056,1,1,0.15115557292204007,-0.9236417693753821,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-0.715653610808353,1,1,1.167565431237123,-0.38975381629900757,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
0,0,1,0,-0.30815962765280935,1,1,1.327002271757136,0.11631465420432231,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1
0,1,0,0,-1.2861451872261143,1,1,0.6975589117875013,-0.973831104443971,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
1,0,1,0,0.5883271352893868,1,0,-1.498019246206844,-0.5972133225960956,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1,1,1,0,-1.1231475939638966,1,1,0.4949412602933183,-0.8604656142430731,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
0,0,1,0,1.5663126948626918,1,1,0.6576997016574979,1.645551171758284,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1,0,0,0,-1.2046463905950056,0,0,-1.3369216052647475,-0.9822033183936789,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,1,1,-1.2861451872261143,1,1,0.15945957503245742,-0.9809507824484468,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,1,1,0.7105753302360499,1,1,0.15447717376620732,0.5011508297981051,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,-1.163896992279451,1,1,-1.488054443674343,-0.9871475392301204,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0,0.4253295420271693,1,1,1.433293498770478,1.0103176786922716,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
0,0,0,0,-1.0823981956483424,1,0,-1.5046624478951778,-0.954691476228235,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,0.22158255044939748,1,0,0.10465316110370325,0.15578052363654038,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1,1,1,0,0.09933435550273437,1,1,0.5514084746441559,0.22563687047675246,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1,0,1,0,0.506828338658278,1,0,0.5447652729558223,0.6478074069643761,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1,0,0,0,-0.9194006023861249,1,0,-1.3053663972451615,-0.9010521737315513,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0,0,1,0,1.2810669066538112,1,0,-1.3286176031543302,-0.31512904314098295,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,-0.06366323775948311,1,0,1.307072666692134,0.3971903463438604,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
0,0,0,0,-1.2861451872261143,1,0,-1.4648032377651747,-1.0024416623508463,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,0,1,0,1.607062093178246,1,1,1.469831108056314,2.5525190419951245,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1
1,0,0,0,-1.2861451872261143,1,1,-0.6427070288338578,-0.9915643765106747,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-1.2861451872261143,1,1,-1.5113056495835118,-1.0030569431660479,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,1,1,0,0.5883271352893868,1,0,0.5098884640920691,0.6697817217930053,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0,1.5663126948626918,1,1,1.358557479776722,2.294167022554931,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1,0,0,1,-0.1044126360750375,1,0,-0.016585269708390134,-0.1634403478789557,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
1,0,1,0,1.5663126948626918,1,1,0.7008805126316681,1.6454632744989692,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
0,0,0,0,-1.2046463905950056,1,1,0.1611203754545408,-0.9237955895791825,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0,1,0,-0.43040782259947247,1,1,-0.34210215243674985,-0.49358245386428046,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,0,0,1.4033151016004741,1,1,-0.014924469286306759,0.8562337831139241,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
0,1,1,0,1.0773199150760393,1,1,0.9649477797429397,1.3984719758251773,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,0,1.607062093178246,1,1,1.6956999654596656,2.682211448113694,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1,0,1,1,-0.8379018057550162,1,1,-1.3618336115959995,-0.8931194460784161,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0,-1.2861451872261143,1,0,-0.6842270393859445,-0.9921137343813905,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
1,0,1,1,1.2810669066538112,1,1,0.8902117607491835,1.6079311447716707,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,-0.6341548141772443,1,0,-0.44839337945009194,-0.6158695158856018,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1
1,0,1,1,-0.7564030091239073,1,0,0.13952996996745598,-0.5964661958919222,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1,0,1,0,0.4660789403427237,1,1,0.19765798474037738,0.4169013067451407,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1,0,1,0,1.0365705167604848,0,1,-0.6642974343209428,0.17030554573826415,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1,0,0,0,-0.1044126360750375,1,1,0.9732517818533569,0.16606450297633868,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
0,0,0,0,-0.38965842428391806,1,1,-1.5063232483172613,-0.8015085275578612,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,1,0,0,-0.6749042124927986,1,1,0.3139140142862202,-0.45728088576738507,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,1,1,-0.7971524074394618,1,0,-0.36037095707966815,-0.7035250577370036,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0.3030813470805062,1,1,-0.48991339000217865,-0.12230443051976192,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,1,1,0.01783555887162562,1,1,0.4700292539620663,0.10088868519462467,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0.3845801437116149,1,1,-0.5131645959113473,-0.09839637598621344,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-0.9194006023861249,1,1,0.35709482526039027,-0.6700142276233442,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1.3625657032849199,1,1,1.2439622506529624,1.8956408488229126,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,0,1,0,-0.26741022933725495,1,0,0.6942373109433345,-0.046317249842362296,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
0,0,1,1,1.607062093178246,1,1,1.6774311608167476,2.6911110456192886,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0,1.5663126948626918,1,1,-1.498019246206844,-0.4160790454637054,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,1,-1.1231475939638966,0,0,-1.0213695250688886,-0.9397489421447671,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-0.30815962765280935,0,0,-0.13118049883214955,-0.3347301319681201,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,1,1,0,0.3845801437116149,1,1,1.3353062738675532,1.009636474932584,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
0,0,1,0,0.7105753302360499,1,1,-1.4996800466289273,-0.5971473996516098,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,1,1.5663126948626918,1,0,0.739078922339588,1.7697499991696959,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,0,1,1,0.9143223218138218,1,0,0.47833325607248367,0.8511137677588532,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-1.163896992279451,1,1,0.5032452624037357,-0.8710572339904724,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1,1,0,1.158818711707148,1,0,-0.031532473507141445,0.703512295054951,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
